id,content,category
476,"오늘은 회사에서 이벤트가 있어서 동료들과 함께 스케이트보드 대회를 열었는데, 나는 처음 타보는데 너무 재미있었다! 처음에는 넘어지고 다치지 않을까 걱정했는데, 의외로 잘 타더라고. 다들 엄청 놀라더라고. 그리고 결국 우리 팀이 우승해서 상자까지 받았다! 정말 즐거운 경험이었고, 다음에 또 같은 이벤트가 있다면 또 참가해보고 싶다.",diary
477,"오늘은 친구들과 함께 엔터테인먼트 센터에서 탈출 게임을 즐겼는데, 생각보다 어려워서 많이 난이도가 높았다. 특히 마지막 퍼즐은 정말 어려워서 한참을 고민했는데, 우리가 협력해서 해결한 순간 정말 뿌듯했다. 재밌었던 경험이었지만 앞으로는 좀 더 쉬운 레벨의 게임을 선택해야겠다고 생각했다. 함께하는 친구들과의 소중한 추억이 되었던 하루였다.",diary
478,"그 날, 그녀는 별빛이 내리는 밤하늘을 바라보며 무언가를 느낄 수 있었다. 담담한 고요함이 그녀를 감싸 안았을 때, 마치 세상의 모든 괴로움과 아픔이 사라져버리는 듯했다. 그 순간, 그녀는 자신의 존재를 다시 한 번 확인하는 듯한 느낌을 갖게 되었고, 마음 한 구석에 희망의 빛이 새어나오기 시작했다. 그 자리에서 그녀는 자신에게 다가오는 모든 어려움을 이겨내기로 다짐했다. 함께 느물을 속삭이듯, 그녀는 밤하늘에 흩어진 별들에게 감사의 눈빛을 보냈다.",novel
479,"""내가 내 마음을 다 잃고, 너하고 사는 건 이렇게 박살나 버려진 내 마음도, 이젠 그냥 너에게 불타는 꽃 같다. 눈을 감고 그리움 속으로 뛰어든다"" - 꽃보다 남자",dataset
480,"""내가 부모님을 죽인 게 나의 잘못이 난 게 맞아. 그래서 죽은 게 아닌 나만이 살아남아 있으면 안 되는 것이야."" - 영화 '살인의 추억'",dataset
481,"""내가 그대의 상처가 되리라는 걸 알면서도, 그래도 그대의 곁에 머물고 싶다.""",dataset
482,"""내가 전투에서 언젠가 이기지 못하는 데 습관이 생겼다."" - 셰익스피어, 맥베스",dataset
483,"""내가 이루고 싶은 꿈이 있다. 그 꿈은 어떤 곳에 도착하는 것이 아니라 끊임없이 지속되는 여행이다."" - 윌 스미스, 영화 '인생은 아름다워'  ""우리는 우리의 모든 행동에 대한 완벽한 책임을 져야 한다."" - 마하트마 간디  ""내가 가르칠수 있는 건, 여러분이 옆에 있는 사람을 사랑하는 것뿐입니다."" - 조앤 롤링, 소설 '해리포터와 마법사의 돌'  ""가장 어두운 밤에도 노래는 끝나지 않아."" - 빅토르 휴고, 소설 '레미제라블'  ""내가 당신을 사랑하면, 당신은 어떤 상처도 받지 않을 것이다."" - 윌리엄 셰익스피어, 극 '로미오와 줄리엣'",dataset
484,"""내가 뭔가 할 만한 게 없다면 나는 이미 죽어 있는 셈이지."" - 미드웨이 (영화)  ""사냥감이다. 그 아이는 내 사냥감이다."" - 신세계 (영화)  ""하나는 인간을 사랑해야 한다. 하나는 돈을 사랑해야 한다."" - 쇼생크 탈출 (영화)  ""너에게 산다는 것은 무엇인가."" - 어린 왕자 (소설)  ""그는 가장 위대한 영웅이자 가장 큰 범인이었습니다."" - 하트 오브다크니스 (소설)",dataset
485,"""내가 보기에 가장 중요한 건 가능한 한 콩콩 붙어 있는 거야. 이렇게 생각하지 않니? 내가 살아오면서 가장 중요한 것도 그런 거였다. 콩콩 붙어 있는 걸 보면… 참 좋지 않니? 둘이 함께 있을 때, 예쁘게 서로 가까이 붙어 있는 거야."" - 영화 '레옹' 중  ""사랑하는 것을 선택하면서 두려워하지 않길 바래. 그것은 오직 두려움 때문이었다. 나를 사랑해줄 것 같지 않아서 두려웠던 거잖아. 그럼 여기서 벗어나자. 이제 당신을 더 이상 두려워하지 않겠다고 말할게."" - 소설 '오토바이 다이어리' 중  ""너가 해왔던 모든 거야, 그걸 믿어. 너를 대신해선 안 되지만, 너도 그걸 대신할 수 있어. 니가 원하는 걸 해, 세상을 바꾸는 거 말이야."" - 영화 '매트릭스' 중  ""내 삶은 나 혼자만의 것이 아니다. 내 몸의 한 부분이 구성원의 일부가 되듯이, 나도 당신의 몸의 한 부분이 되었던 것이다."" - 소설 '알게미니' 중  ""당신은 내 생애 최고의 영광이요, 나를 행복하게 해 준 유일한 사람이야. 어제 오늘 내일, 그리고 평생을 당신과 함께하고 싶다."" - 영화 '노트북' 중",dataset
486,"어둠 속에서 피어나는 별들이 마치 우리의 꿈을 따라 떠다니는 것 같았다.  가을이 오면 나의 마음도 함께 떠나고 싶어진다. 어딘가로 멀리 떠나서 새로운 시작을 꿈꾸고 싶다.  나는 바람처럼 자유롭고, 구름처럼 부드럽게 너를 감싸는 사랑을 꿈꾼다.  내 마음은 끝없는 파란 하늘처럼 넓고 넓게 펼쳐져 있으며, 너의 손을 잡고서 만날 수 있는 곳으로 나아가고 싶다.  사랑은 마치 봄처럼 찬란하고 아름다운 꽃을 피우는 것 같다. 내 안에 항상 피어날 수 있는 그런 사랑이 되고 싶다.",poetic
487,"예를 들어, 영화 분야에서의 새로운 아이디어는 다차원적인 캐릭터 개발과 유니크한 시각 효과를 중점으로 둘 수 있습니다. 각 인물의 내면을 깊숙히 파고들어 캐릭터의 복잡한 심리를 드러내는 동시에, 현실과는 다른 시각적 효과를 활용하여 관객의 눈과 마음을 사로잡을 수 있습니다. 이처럼 새로운 연출과 아이디어를 통해 기존의 영화 작품들과는 차별화된 경험을 선사할 수 있습니다.",direct
488,"예를 들어, 최근 미술 전시에서 본 '빛의 터널'이라는 설치 작품은 내게 큰 영감을 줬습니다. 이 작품은 터널 안에 수많은 다양한 색상과 빛이 반짝이며 걸어가는 사람들에게 빛의 물결을 경험하게 해줍니다. 이것을 보고 '빛'이라는 주제로 한 미술 전시를 기획하는 것도 흥미로울 것 같다는 생각이 들었습니다. 각 작품마다 빛의 다양한 모습을 표현하고 관객들에게 다양한 감각을 전달할 수 있는 전시를 구상하고 있습니다. 이런 창의적인 아이디어를 통해 예술을 통해 새로운 경험을 제공할 수 있다는 것이 매우 흥미롭게 느껴집니다.",direct
489,"인간 몸 내에서 일어나는 혈액순환 과정은 혈액이 심장을 통해 몸 전체로 퍼지고 다시 심장으로 돌아오는 순환운동을 말한다. 혈액은 심장에서 산소와 영양분을 공급받고 이산화탄소와 폐해산물을 심장으로부터 배출하는 역할을 한다. 혈관은 이러한 혈액순환 과정을 도와주는 통로 역할을 하며, 혈액이 돌아다니면서 세포에 필요한 영양분과 산소를 공급해준다. 혈액순환은 우리 몸의 생명을 지탱하는 중요한 기능 중 하나이며, 심장과 혈관이 바르게 작동함으로써 우리 몸이 건강하게 유지된다.",science
490,"인간의 뇌는 신경세포들이 전기적 신호를 주고받는 고도로 복잡한 네트워크로 구성되어 있습니다. 이 신호는 시냅스를 통해 전달되며, 신경전달물질이라는 화학물질이 사용됩니다. 뇌의 이러한 신호 전달 과정은 학습, 기억, 감정 등 다양한 인지 기능을 조절하는 데 중요한 역할을 합니다. 연구에 따르면 신경세포의 연결 상태가 변화함에 따라 뇌 기능이 변화하고, 이는 우리의 행동과 인지 능력에 영향을 미칩니다. 이러한 연구 결과는 뇌 기능 이해와 질병 치료, 뇌-컴퓨터 인터페이스 기술 등 다양한 분야에 활용될 수 있습니다.",science
491,"인간의 뇌는 놀랍게도 하루에 약 70,000 생각을 하며 이는 초당 약 50개의 생각을 의미한다. 이를 통해 우리의 뇌가 얼마나 복잡하고 강력한 기관인지를 알 수 있다. 뇌가 생성하는 이 많은 생각 중 대다수는 무의식적이고 의식적인 생각은 매우 제한적이다. 이러한 현상은 우리의 행동 및 선택에 큰 영향을 미치며, 우리가 어떤 사람이 되고자 하는지를 결정한다.",science
492,"최근에는 환경 문제와 관련된 이슈들이 주목을 받고 있습니다. 세계 각지에서 빈곤 지역의 환경 파괴, 생물다양성 감소, 기후 변화 등이 큰 문제로 대두되어 있습니다. 특히, 최근 발표된 IPCC 보고서에서는 기후 변화가 앞으로 몇 십 년 안에 지구에 미치는 영향을 경고하며, 국제 사회의 더 많은 노력이 필요하다고 강조하고 있습니다. 또한, 플라스틱 사용량 증가로 인한 해양 오염 문제도 심각한 문제로 인식되고 있으며, 다양한 환경 보호 운동이 전 세계적으로 활발하게 진행되고 있습니다. 이러한 환경 이슈에 대한 대책 마련과 적극적인 행동이 더욱 필요하다는 인식이 공유되고 있습니다.",recent
493,"최근 영화계에서는 다양한 캐스팅 논란이 끊이지 않고 있습니다. 특히 화이트 워싱과 인종차별 논란이 불거진 작품들이 많아지면서 논란이 커지고 있습니다. 이에 따라 다양성을 존중하고 포용하는 캐스팅의 중요성이 강조되고 있으며, 이에 대한 인식 변화가 필요하다는 목소리가 커지고 있습니다. 또한, 여성 감독들의 작품들이 주목받고 있으며, 여성 감독들이 영화계에서 더 많은 기회를 가질 수 있도록 지원되는 움직임이 확대되고 있습니다. 함께하여 이러한 다양성과 포용에 대한 의식이 높아지고, 영화계가 더욱 다양하고 성찰적인 방향으로 발전할 수 있기를 기대해 봅니다.",recent
494,"스페인은 산 강아지들이 자주 발견되는 나라로 유명합니다. 이들의 이름은 '페로스'로, 도시 곳곳에서 자유롭게 돌아다니며 시민들에게 사랑받고 있습니다. 이러한 페로스들은 노숙자들이나 쓰레기를 뜯지 않고 대부분 음식을 받아먹는 등 건강하게 자라도록 도와주는 사람들이 많습니다. 이러한 스페인의 독특한 문화는 관광객들에게도 큰 관심을 받고 있으며, 이들의 존재는 스페인의 도심을 더욱 화려하게 만들어주고 있습니다.",culture
495,"러시아는 다양한 문화적 전통과 유서 깊은 역사를 자랑하는 나라로, 특히 음악과 미술 분야에서 독보적인 성과를 이루어냈다. 러시아의 클래식 음악가인 피터 체이콥스키와 세르게이 프로코피에프는 세계적으로 유명한 작품을 창작하여 전 세계 음악 애호가들에게 사랑을 받고 있다. 또한, 러시아의 문화적 유산 중 하나로 유명한 것은 바이킹 전통인 '마트룩'으로, 이는 전사들이 특별한 의미를 담은 문양으로 페인팅한 방패를 사용하는 전통이다. 이러한 문화적 요소들은 러시아의 아름다운 문화를 더욱 다채롭고 매력적으로 만들어 주고 있다.",culture
496,"이탈리아는 전 세계적으로 유명한 미식의 나라로, 이탈리아 음식은 그들의 문화와 역사를 반영하고 있습니다. 이탈리아 음식은 신선한 재료와 정교한 조리법으로 유명하며, 파스타, 피자, 그리고 샐러드 등이 전 세계적으로 사랑받고 있습니다. 이탈리아에서는 식사 시간을 소중히 여기며 가족들과 함께 식사하는 것을 중요시합니다. 특히 저녁 식사는 가족이 모여 함께 시간을 보내는 소중한 시간으로 여겨지며, 이를 ""디너""라고 부르며 즐기고 있습니다. 이탈리아 사람들은 음식을 통해 서로 사랑과 소통을 나누며, 기쁨을 함께 나누는 문화를 가지고 있습니다.",culture
497,"페루는 안데스 산맥과 아마존 우림, 그리고 태평양 연안 지역 등 다양한 지형과 기후를 보유한 다채로운 나라로, 이에 따라 다양한 문화와 전통을 가지고 있습니다. 특히 페루 음식은 세계적으로 유명하며, 중남미 요리의 대표적인 메뉴 중 하나로 꼽힙니다. 예를 들어, ""세뇨라스 데 갈리나""는 페루에서 가장 인기 있는 요리 중 하나로, 닭고기와 감자, 채소 등을 함께 삶아 만든 스프로, 그 풍미와 맛이 일품합니다. 또한 페루는 미국 원주민과 유럽인, 아프리카인의 혼합된 문화적 영향으로 다채로운 음악과 춤을 보유하고 있습니다. 특히 인디오 음악과 마리아차 음악은 페루 문화의 중요한 부분으로, 전통적인 악기와 춤을 통해 그들의 역사와 정체성을 전하고 있습니다. 이처럼 페루는 자연환경과 문화적 다양성을 지닌 아름다운 나라로, 매년 수많은 관광객들이 그 풍부한 매력에 매료되고 있습니다.",culture
498,"일본에서는 식사 시에 음식을 입에 가져가는 소리를 낮추는 것이 예의로 여겨집니다. 또한, 식사 도중에 밥 그릇을 들어올리는 행동이나 젓가락을 꽂아놓는 행동도 피하는 것이 좋다고 합니다. 일본 사회에서는 정중함과 예의를 중시하는 문화가 깊게 자리잡고 있어서, 이러한 작은 것들도 주의해야 할 부분으로 여겨집니다. 또한, 정원이나 자연 속에서 즐기는 활동들도 매우 중요하게 여겨지며 일본인들은 자연과의 조화를 중요시하는 문화를 갖고 있습니다.",culture
499,"음악의 힘이 인간의 정서와 감정에 미치는 영향은 놀랍습니다. 음악은 우리의 기분을 변화시키고, 우리의 마음을 치유하며, 우리의 생각을 확장시킵니다. 특히 클래식 음악은 과학적으로 증명된 바 있어서 스트레스를 줄이고 뇌 활동을 증진시키며, 더 나은 수면을 유도하는 데 큰 도움을 줍니다. 클래식 음악은 단순히 귀가 즐거워지는 것을 넘어 우리의 삶을 긍정적인 방향으로 변화시키는 힘을 지니고 있는 것으로 입증되어 있습니다.",art
500,"예술의 한 분야인 조각은 독특한 매체와 기법을 통해 다양한 작품을 창작하는 예술의 한 형태로, 특히 돌, 나무, 금속 등 다양한 재료를 활용하여 다양한 형태의 조각물을 만들어냅니다. 조각가들은 자신만의 감성과 기술을 바탕으로 공간을 형상화하고 형태를 조성하여 작품을 완성시키는데, 이 과정에서 재료의 특성을 잘 이해하고 다루는 것이 중요합니다. 특히 최근에는 디지털 기술과의 결합을 통해 새로운 표현 방법과 창작 환경을 제공하며, 현대 조각 예술의 영역을 더욱 확장시키고 있습니다. 생동감 넘치는 조각 작품을 통해 감정과 아름다움을 표현하는 예술가들의 창작 활동은 계속해서 주목받고 있으며, 다양한 시각적 경험을 제공하고 있는 것으로 평가받고 있습니다.",art
501,"현대미술에서는 다양한 매체와 기술을 활용하여 새로운 작품을 만들어내고 있습니다. 예를 들어, 디지털 아트는 컴퓨터와 소프트웨어를 이용하여 창작된 작품으로, 가상 현실(VR)이나 인터랙티브 아트 등 새로운 형태의 미술을 선보이고 있습니다. 또한, 현대미술가들은 사회 문제나 정치적 주제를 다루는 작품을 통해 사회적 메시지를 전달하기도 합니다. 이러한 실험적이고 진취적인 작품들은 현대사회의 다양한 이슈에 대한 이해와 고찰을 더욱 심화시키는 역할을 합니다. 현대미술은 예술적인 표현뿐만 아니라 사회적 창작과 혁신을 통해 우리의 시선을 바꾸고 세상을 새롭게 바라보게 하는 힘을 갖고 있습니다.",art
502,"19세기 프랑스 화가 클로드 모네는 자연의 빛과 색채를 표현하는데 탁월한 재능을 지녔다. 그의 대표작 중 하나인 ‘아카시아 꽃’ 시리즈는 아카시아나무 아래에서 피어나는 아름다운 꽃들을 섬세하고 섬세하게 그려내어 모네만의 감성을 전달한다. 모네의 회화는 단순한 형태와 색채로 묘사되었지만, 그의 표현력은 곧 감정과 아름다움을 전달한다. 모네의 작품은 현대 예술에 큰 영향을 주었으며, 그의 작품을 통해 자연의 아름다움과 순수성을 경험할 수 있다.",art
503,"한국의 대표적인 전통음악인 가야금은 특이한 소리와 아름다운 울림으로 수많은 이들의 귀를 사로잡고 있습니다. 가야금은 12세기부터 한국의 전통음악에서 중요한 역할을 하며, 그 소리는 마치 자연 속에서 울리는 새롭고 아름다운 소리와도 같습니다. 이러한 가야금은 한국 문화의 아름다움과 풍요로움을 전 세계에 알리는 데 큰 역할을 하고 있습니다. 특히 최근에는 전통음악과 현대 음악을 조합한 새로운 음악 장르가 등장하면서, 가야금의 매력은 더욱 폭넓게 알려지고 있습니다. 현대 아티스트들이 가야금을 통해 전통과 현대를 아우르는 음악을 만들어내며, 새로운 문화적 경험을 선사하고 있습니다.",art
504,"현대 미술에서는 다양한 미디어를 활용한 실험적 작품들이 많이 등장하고 있습니다. 특히 디지털 아트는 컴퓨터 그래픽, 인터랙티브 아트, 가상 현실 등을 통해 전통적인 미술의 경계를 넘어 새로운 예술 경험을 제공하고 있습니다. 이러한 작품들은 관객들에게 미술에 대한 전통적인 시각을 깨뜨리며 새로운 시각과 감정을 불러일으키며 미술계를 혁신하고 있습니다. 현대 미술의 다양성과 실험 정신이 미래 미술의 가능성을 열어가고 있습니다.",art
505,가게 : 작은 규모로 물건을 파는 집.,dictionary
506,가깝다 : 어느 한곳에서 다른 곳까지의 거리가 짧다.,dictionary
507,가끔 : 시간적·공간적 간격이 얼마쯤씩 있게.,dictionary
508,가볍다 : 무게가 일반적이거나 기준이 되는 대상의 것보다 적다.,dictionary
509,"가운데 : 일정한 공간이나 길이를 갖는 사물에서, 한쪽으로 치우치지 않고 양 끝에서 거의 같은 거리가 떨어져 있는 부분.",dictionary
510,가져-오다 : 무엇을 한 지점에서 다른 지점으로 옮겨 오다.,dictionary
511,가지다 : 손이나 몸 따위에 있게 하다.,dictionary
512,가지다 : 손이나 몸 따위에 있게 하다.,dictionary
513,간호-사 : 의사의 진료를 돕고 환자를 돌보는 사람. 법으로 그 자격을 정하고 있다.,dictionary
514,갑자기 : 미처 생각할 겨를도 없이 급히.,dictionary
515,값 : 사고파는 물건에 일정하게 매겨진 액수.,dictionary
516,같다 : 서로 다르지 않고 하나이다.,dictionary
517,같-이 : 둘 이상의 사람이나 사물이 함께.,dictionary
518,개월 : 달을 세는 단위.,dictionary
519,걱정 : 안심이 되지 않아 속을 태움.,dictionary
520,걱정-하다 : 안심이 되지 않아 속을 태우다.,dictionary
521,걸어-가다 : 목적지를 향하여 발로 걸어서 나아가다.,dictionary
522,검은-색 : 숯이나 먹의 빛깔과 같이 어둡고 짙은 색.,dictionary
523,게임 : 규칙을 정해 놓고 승부를 겨루는 놀이.,dictionary
524,"겨울 : 한 해의 네 철 가운데 넷째 철. 가을과 봄 사이이며, 낮이 짧고 추운 계절로, 달로는 12~2월, 절기(節氣)로는 입동부터 입춘 전까지를 이른다.",dictionary
525,결혼 : 남녀가 정식으로 부부 관계를 맺음.,dictionary
526,결혼-식 : 부부 관계를 맺는 서약을 하는 의식.,dictionary
527,결혼-하다 : 남녀가 정식으로 부부 관계를 맺다.,dictionary
528,경복-궁 : 서울특별시 종로구 세종로에 있는 조선 시대의 궁전. 조선 태조 4년(1395)에 건립되어 임진왜란 때 소실되었으나 고종 4년(1867)에 흥선 대원군이 재건하였다. 우리나라 사적이다.,dictionary
529,경주 : 독한 술.,dictionary
530,경주 : 물 따위를 기울여 붓거나 쏟음.,dictionary
531,경주 : 가볍고 빠른 작은 배.,dictionary
532,"경주 : 경상북도의 동남부에 있는 시. 신라 천 년의 고도(古都)로 명승고적이 많아 관광 명소이다. 제삼차 산업과 농업이 주요 산업이며 특산물로 유기, 죽세공품 따위가 있다. 불국사, 석굴암, 분황사와 그 밖에도 많은 명승지가 있다. 1995년 행정 구역 개편 때 경주군을 통합하여 도농 복합 형태의 시를 이루었다. 면적은 1,324.08㎢.",dictionary
533,"경주 : 중국 요나라 때의 주. 현재 네이멍구 자치구인 바린쭤치(巴林左旗)의 서북부에 있었다. 불탑인 백탑(白塔)과 영경릉의 벽화는, 현존하는 뛰어난 요나라 건축·회화 작품이다.",dictionary
534,경주 : → 충저우.,dictionary
535,"경주 : 정해진 거리에서 보트를 저어 스피드를 겨루는 경기. 혼자서 젓는 싱글 스컬에서 8명이 젓는 에이트까지 9종목이 있는데, 올림픽에서 남자는 2,000미터, 여자는 1,000미터 코스에서 실시한다.",dictionary
536,"경주 : 사람, 동물, 차량 따위가 일정한 거리를 달려 빠르기를 겨루는 일. 또는 그런 경기.",dictionary
537,경찰-관 : ‘경찰 공무원’을 일상적으로 이르는 말.,dictionary
538,"경찰-서 : 경찰 사무를 맡아보는 관청. 대도시의 각 구(區), 중소 도시, 군 단위에 설치되어 있다.",dictionary
539,"계란 : 닭이 낳은 알. 알껍데기, 노른자, 흰자 따위로 이루어져 있다.",dictionary
540,계시다 : ‘있다’의 높임말.,dictionary
541,계시다 : ‘있다’의 높임말.,dictionary
542,고등-학교 : 중학교를 졸업한 사람에게 고등 보통 교육과 실업 교육을 실시하는 학교. 인문계와 실업계의 두 종류가 있고 수업 연한은 3년이다.,dictionary
543,고등-학생 : 고등학교에 다니는 학생.,dictionary
544,"고양이 : 고양잇과의 하나. 원래 아프리카의 리비아살쾡이를 길들인 것으로, 턱과 송곳니가 특히 발달해서 육식을 주로 한다. 발톱은 자유롭게 감추거나 드러낼 수 있으며, 눈은 어두운 곳에서도 잘 볼 수 있다. 애완동물로도 육종하여 여러 품종이 있다.",dictionary
545,고프다 : 뱃속이 비어 음식을 먹고 싶다.,dictionary
546,-고프다 : ‘-고 싶다’가 줄어든 말.,dictionary
547,공부-하다 : 학문이나 기술을 배우고 익히다.,dictionary
548,공중-전화 : 여러 사람들이 사용할 수 있도록 길거리나 일정한 장소에 설치한 전화. 동전을 넣고 이용하는 것과 카드를 넣고 이용하는 것이 있다.,dictionary
549,"공휴-일 : 국가나 사회에서 정하여 다 함께 쉬는 날. 일요일, 삼일절, 설날, 추석, 어린이날 따위가 이에 해당한다.",dictionary
550,괜찮다 : 별로 나쁘지 않고 보통 이상이다.,dictionary
551,교과-서 : 학교에서 교과 과정에 따라 주된 교재로 사용하기 위하여 편찬한 책.,dictionary
552,"교실 : 유치원, 초등학교, 중·고등학교에서 학습 활동이 이루어지는 방.",dictionary
553,구십 : 십의 아홉 배가 되는 수.,dictionary
554,"군인 : 군대에서 복무하는 사람. 육해공군의 장교, 부사관, 병사를 통틀어 이르는 말이다.",dictionary
555,"그-거 : ‘그것’을 구어적으로 이르는 말. ‘그것’에 서술격 조사 ‘이다’가 붙은 형태인 ‘그것이다’는 ‘그거다’로 줄어서 ‘그거’의 형태가 유지되고, ‘그것’에 주격 조사 ‘이’나 보격 조사 ‘이’가 붙은 형태인 ‘그것이’는 ‘그게’의 형태로 바뀐다.",dictionary
556,그-것 : 듣는 이에게 가까이 있거나 듣는 이가 생각하고 있는 사물을 가리키는 지시 대명사.,dictionary
557,그-곳 : ‘거기’를 문어적으로 이르는 말.,dictionary
558,그-날 : 앞에서 이미 이야기한 날.,dictionary
559,그-동안 : 앞에서 이미 이야기한 만큼의 시간적 길이. 또는 다시 만나거나 연락하기 이전의 일정한 기간 동안.,dictionary
560,그-때 : 앞에서 이미 이야기한 시간상의 어떤 점이나 부분.,dictionary
561,"그래서 : 앞의 내용이 뒤의 내용의 원인이나 근거, 조건 따위가 될 때 쓰는 접속 부사.",dictionary
562,"그래서 : 앞의 내용이 뒤의 내용의 원인이나 근거, 조건 따위가 될 때 쓰는 접속 부사.",dictionary
563,그러나 : 앞의 내용과 뒤의 내용이 상반될 때 쓰는 접속 부사.,dictionary
564,그러니까 : 앞의 내용이 뒤의 내용의 이유나 근거 따위가 될 때 쓰는 접속 부사.,dictionary
565,그러-면 : 앞의 내용이 뒤의 내용의 조건이 될 때 쓰는 접속 부사.,dictionary
566,그런데 : 화제를 앞의 내용과 관련시키면서 다른 방향으로 이끌어 나갈 때 쓰는 접속 부사.,dictionary
567,"그렇다 : 상태, 모양, 성질 따위가 그와 같다.",dictionary
568,그렇지-만 : 앞의 내용을 인정하면서 앞의 내용과 뒤의 내용이 대립될 때 쓰는 접속 부사.,dictionary
569,"그리고 : 단어, 구, 절, 문장 따위를 병렬적으로 연결할 때 쓰는 접속 부사.",dictionary
570,그-분 : ‘그 사람’을 아주 높여 이르는 삼인칭 대명사.,dictionary
571,그-쪽 : 듣는 이에게 가까운 곳이나 방향을 가리키는 지시 대명사.,dictionary
572,"극장 : 연극이나 음악, 무용 따위를 공연하거나 영화를 상영하기 위하여 무대와 객석 등을 설치한 건물이나 시설.",dictionary
573,근처 : 가까운 곳.,dictionary
574,금-요일 : 월요일을 기준으로 한 주의 다섯째 날.,dictionary
575,기다리다 : 어떤 사람이나 때가 오기를 바라다.,dictionary
576,기숙-사 : 학교나 회사 따위에 딸려 있어 학생이나 사원에게 싼값으로 숙식을 제공하는 시설.,dictionary
577,김-밥 : 김 위에 밥을 펴 놓고 여러 가지 반찬으로 소를 박아 둘둘 말아 싸서 썰어 먹는 음식.,dictionary
578,깎다 : 칼 따위로 물건의 거죽이나 표면을 얇게 벗겨 내다.,dictionary
579,깨끗-하다 : 때나 찌꺼기 따위가 없다.,dictionary
580,끝-나다 : 일이 다 이루어지다.,dictionary
581,끝내다 : 일을 다 마무리하다. ‘끝나다’의 사동사.,dictionary
582,나-가다 : 일정한 지역이나 공간의 범위와 관련하여 그 안에서 밖으로 이동하다.,dictionary
583,나-가다 : 일정한 지역이나 공간의 범위와 관련하여 그 안에서 밖으로 이동하다.,dictionary
584,나-오다 : 안에서 밖으로 오다.,dictionary
585,남녀 : 남자와 여자를 아울러 이르는 말.,dictionary
586,"남-대문 : 조선 시대에 건립한 한양 도성의 남쪽 정문. 사대문의 하나이다. 우리나라 국보로, 국보 정식 명칭은 ‘서울 숭례문’이다.",dictionary
587,"남대문^시장 : 서울 남대문 동쪽에 있는 시장. 10,000여 개의 점포가 있으며 특히 아동복과 양품은 전국적인 상권(商圈)을 이루고 있다.",dictionary
588,남-동생 : 남자 동생.,dictionary
589,남-쪽 : 네 방위의 하나. 나침반의 에스(S) 극이 가리키는 방위이다.,dictionary
590,남-학생 : 남자 학생.,dictionary
591,낮 : 해가 뜰 때부터 질 때까지의 동안.,dictionary
592,낮다 : 아래에서 위까지의 높이가 기준이 되는 대상이나 보통 정도에 미치지 못하는 상태에 있다.,dictionary
593,내년 : 올해의 바로 다음 해.,dictionary
594,내려-가다 : 높은 곳에서 낮은 곳으로 또는 위에서 아래로 가다.,dictionary
595,내려-오다 : 높은 곳에서 낮은 곳으로 또는 위에서 아래로 가다.,dictionary
596,내일 : 오늘의 바로 다음 날.,dictionary
597,내일 : 오늘의 바로 다음 날.,dictionary
598,"냉면 : 차게 해서 먹는 국수. 흔히 메밀국수를 냉국이나 김칫국 따위에 말거나 고추장 양념에 비벼서 먹는데, 예전부터 평양의 물냉면과 함흥의 비빔냉면이 유명하다.",dictionary
599,냉장-고 : 육류나 생선 따위를 낮은 온도에서 저장하는 기기. 흔히 가정에서 쓰는 것은 냉동칸이 딸려 있다.,dictionary
600,넓다 : 면이나 바닥 따위의 면적이 크다.,dictionary
601,넣다 : 한정된 공간 속으로 들게 하다.,dictionary
602,넥타이 : 양복을 입을 때 와이셔츠 깃 밑으로 둘러 매듭을 지어 앞으로 늘어뜨리거나 나비 모양으로 매듭을 만드는 천.,dictionary
603,넷-째 : 순서가 네 번째인 차례.,dictionary
604,넷-째 : 순서가 네 번째인 차례.,dictionary
605,노란-색 : 병아리나 개나리꽃의 빛깔과 같이 매우 밝고 선명한 색.,dictionary
606,노래-하다 : 가사에 곡조를 붙여 목소리로 부를 수 있게 만든 음악을 사람이 부르다.,dictionary
607,놀라다 : 뜻밖의 일이나 무서움에 가슴이 두근거리다.,dictionary
608,높다 : 아래에서 위까지의 길이가 길다.,dictionary
609,누구 : 잘 모르는 사람을 가리키는 인칭 대명사.,dictionary
610,뉴스 : 새로운 소식을 전하여 주는 방송의 프로그램.,dictionary
611,늦다 : 정해진 때보다 지나다.,dictionary
612,늦다 : 정해진 때보다 지나다.,dictionary
613,다녀-오다 : 어느 곳에 갔다가 돌아오다.,dictionary
614,다니다 : 어떤 볼일이 있어 일정한 곳을 정하여 놓고 드나들다.,dictionary
615,다른 : 당장 문제 되거나 해당되는 것 이외의.,dictionary
616,다섯 : 넷에 하나를 더한 수.,dictionary
617,다섯-째 : 순서가 다섯 번째가 되는 차례.,dictionary
618,다섯-째 : 순서가 다섯 번째가 되는 차례.,dictionary
619,"단어 : 분리하여 자립적으로 쓸 수 있는 말이나 이에 준하는 말. 또는 그 말의 뒤에 붙어서 문법적 기능을 나타내는 말. “철수가 영희의 일기를 읽은 것 같다.”에서 자립적으로 쓸 수 있는 ‘철수’, ‘영희’, ‘일기’, ‘읽은’, ‘같다’와 조사 ‘가’, ‘의’, ‘를’, 의존 명사 ‘것’ 따위이다.",dictionary
620,달러 : 미국의 돈.,dictionary
621,달러 : 미국의 돈.,dictionary
622,"달력 : 1년 가운데 달, 날, 요일, 이십사절기, 행사일 따위의 사항을 날짜에 따라 적어 놓은 것.",dictionary
